"date","event","rating","viewers","year","month","show"
2023-07-24,"WWE RAW #1574",0,1818000,2023,7,"raw"
2023-07-17,"WWE RAW #1573",0,1860000,2023,7,"raw"
2023-07-10,"WWE RAW #1572",0,1809000,2023,7,"raw"
2023-07-03,"WWE RAW #1571",0,1828000,2023,7,"raw"
2023-06-26,"WWE RAW #1570",0,1973000,2023,6,"raw"
2023-06-19,"WWE RAW #1569",0,1821000,2023,6,"raw"
2023-06-12,"WWE RAW #1568",0,1595000,2023,6,"raw"
2023-06-05,"WWE RAW #1567",0,1828000,2023,6,"raw"
2023-05-29,"WWE RAW #1566",0,1611000,2023,5,"raw"
2023-05-22,"WWE RAW #1565",0,1638000,2023,5,"raw"
2023-05-15,"WWE RAW #1564",0,1716000,2023,5,"raw"
2023-05-08,"WWE RAW #1563",0,1785000,2023,5,"raw"
2023-05-01,"WWE RAW #1562 - Draft Night 2",0,1778000,2023,5,"raw"
2023-04-24,"WWE RAW #1561",0,1815000,2023,4,"raw"
2023-04-17,"WWE RAW #1560",0,1815000,2023,4,"raw"
2023-04-10,"WWE RAW #1559",0,1818000,2023,4,"raw"
2023-04-03,"WWE RAW #1558",0,2260000,2023,4,"raw"
2023-03-27,"WWE RAW #1557 - WrestleMania RAW",0,1843000,2023,3,"raw"
2023-03-20,"WWE RAW #1556",0,1771000,2023,3,"raw"
2023-03-13,"WWE RAW #1555",0,1705000,2023,3,"raw"
2023-03-06,"WWE RAW #1554",0,1827000,2023,3,"raw"
2023-02-27,"WWE RAW #1553",0,1768000,2023,2,"raw"
2023-02-20,"WWE RAW #1552",0,2006000,2023,2,"raw"
2023-02-13,"WWE RAW #1551",0,1812000,2023,2,"raw"
2023-02-06,"WWE RAW #1550",0,1866000,2023,2,"raw"
2023-01-30,"WWE RAW #1549",0,2114000,2023,1,"raw"
2023-01-23,"WWE RAW #1548 - RAW is XXX",0,2344000,2023,1,"raw"
2023-01-16,"WWE RAW #1547",0,1489000,2023,1,"raw"
2023-01-09,"WWE RAW #1546",0,1693000,2023,1,"raw"
2023-01-02,"WWE RAW #1545",0,1605000,2023,1,"raw"
2022-12-26,"WWE RAW #1544 - The Absolute Best of 2022",0,1075000,2022,12,"raw"
2022-12-19,"WWE RAW #1543",0,1705000,2022,12,"raw"
2022-12-12,"WWE RAW #1542",0,1472000,2022,12,"raw"
2022-12-05,"WWE RAW #1541",0,1536000,2022,12,"raw"
2022-11-28,"WWE RAW #1540",0,1668000,2022,11,"raw"
2022-11-21,"WWE RAW #1539",0,1646000,2022,11,"raw"
2022-11-14,"WWE RAW #1538",0,1648000,2022,11,"raw"
2022-11-07,"WWE RAW #1537",0,1590000,2022,11,"raw"
2022-10-31,"WWE RAW #1536",0,1501000,2022,10,"raw"
2022-10-24,"WWE RAW #1535",0,1641000,2022,10,"raw"
2022-10-17,"WWE RAW #1534",0,1803000,2022,10,"raw"
2022-10-10,"WWE RAW #1533",0,1824000,2022,10,"raw"
2022-10-03,"WWE RAW #1532",0,1599000,2022,10,"raw"
2022-09-26,"WWE RAW #1531",0,1674000,2022,9,"raw"
2022-09-19,"WWE RAW #1530",0,1593000,2022,9,"raw"
2022-09-12,"WWE RAW #1529",0,1709000,2022,9,"raw"
2022-09-05,"WWE RAW #1528",0,2054000,2022,9,"raw"
2022-08-29,"WWE RAW #1527",0,2107000,2022,8,"raw"
2022-08-22,"WWE RAW #1526",0,2005000,2022,8,"raw"
2022-08-15,"WWE RAW #1525",0,1978000,2022,8,"raw"
2022-08-08,"WWE RAW #1524",0,1956000,2022,8,"raw"
2022-08-01,"WWE RAW #1523",0,2230000,2022,8,"raw"
2022-07-25,"WWE RAW #1522",0,1901000,2022,7,"raw"
2022-07-18,"WWE RAW #1521",0,1765000,2022,7,"raw"
2022-07-11,"WWE RAW #1520",0,1735000,2022,7,"raw"
2022-07-04,"WWE RAW #1519",0,1563000,2022,7,"raw"
2022-06-27,"WWE RAW #1518",0,1951000,2022,6,"raw"
2022-06-20,"WWE RAW #1517",0,1990000,2022,6,"raw"
2022-06-13,"WWE RAW #1516",0,1695000,2022,6,"raw"
2022-06-06,"WWE RAW #1515",0,1872000,2022,6,"raw"
2022-05-30,"WWE RAW #1514",0,1497000,2022,5,"raw"
2022-05-23,"WWE RAW #1513",0,1732000,2022,5,"raw"
2022-05-16,"WWE RAW #1512",0,1736000,2022,5,"raw"
2022-05-09,"WWE RAW #1511",0,1652000,2022,5,"raw"
2022-05-02,"WWE RAW #1510",0,1581000,2022,5,"raw"
2022-04-25,"WWE RAW #1509",0,1613000,2022,4,"raw"
2022-04-18,"WWE RAW #1508",0,1647000,2022,4,"raw"
2022-04-11,"WWE RAW #1507",0,1803000,2022,4,"raw"
2022-04-04,"WWE RAW #1506",0,2101000,2022,4,"raw"
2022-03-28,"WWE RAW #1505",0,1979000,2022,3,"raw"
2022-03-21,"WWE RAW #1504",0,1769000,2022,3,"raw"
2022-03-14,"WWE RAW #1503",0,1700000,2022,3,"raw"
2022-03-07,"WWE RAW #1502",0,1775000,2022,3,"raw"
2022-02-28,"WWE RAW #1501",0,1753000,2022,2,"raw"
2022-02-21,"WWE RAW #1500",0,1825000,2022,2,"raw"
2022-02-14,"WWE RAW #1499",0,1602000,2022,2,"raw"
2022-02-07,"WWE RAW #1498",0,1387000,2022,2,"raw"
2022-01-31,"WWE RAW #1497",0,1865000,2022,1,"raw"
2022-01-24,"WWE RAW #1496",0,1766000,2022,1,"raw"
2022-01-17,"WWE RAW #1495",0,1613000,2022,1,"raw"
2022-01-10,"WWE RAW #1494",0,1632000,2022,1,"raw"
2022-01-03,"WWE RAW #1493",0,1716000,2022,1,"raw"
2021-12-27,"WWE RAW #1492",0,1592000,2021,12,"raw"
2021-12-20,"WWE RAW #1491",0,1553000,2021,12,"raw"
2021-12-13,"WWE RAW #1490",0,1573000,2021,12,"raw"
2021-12-06,"WWE RAW #1489",0,1599000,2021,12,"raw"
2021-11-29,"WWE RAW #1488",0,1678000,2021,11,"raw"
2021-11-22,"WWE RAW #1487",0,1698000,2021,11,"raw"
2021-11-15,"WWE RAW #1486",0,1584000,2021,11,"raw"
2021-11-08,"WWE RAW #1485",0,1549000,2021,11,"raw"
2021-11-01,"WWE RAW #1484",0,1689000,2021,11,"raw"
2021-10-25,"WWE RAW #1483",0,1658000,2021,10,"raw"
2021-10-18,"WWE RAW #1482",0,1593000,2021,10,"raw"
2021-10-11,"WWE RAW #1481",0,1582000,2021,10,"raw"
2021-10-04,"WWE RAW #1480",0,1857000,2021,10,"raw"
2021-09-27,"WWE RAW #1479",0,1709000,2021,9,"raw"
2021-09-20,"WWE RAW #1478",0,1793000,2021,9,"raw"
2021-09-13,"WWE RAW #1477",0,1670000,2021,9,"raw"
2021-09-06,"WWE RAW #1476",0,1849000,2021,9,"raw"
2021-08-30,"WWE RAW #1475",0,1907000,2021,8,"raw"
